"","cve_ent","nom_ent","distrito","cve_mun","nom_mun","inegi","nombre_completo","mail"
"228","03","Baja California Sur",2,"003","LA PAZ","03003","Ricardo Velázquez Meza","ricardo.velazquez@senado.gob.mx"
"229","03","Baja California Sur",2,"004","LOS CABOS","03004","María Guadalupe Saldaña Cisneros","lupitasaldana@senado.gob.mx"
"230","03","Baja California Sur",2,"004","LOS CABOS","03004","Jesús Lucía Trasviña Waldenrath","lucia.trasvina@senado.gob.mx"
"231","03","Baja California Sur",2,"004","LOS CABOS","03004","Ricardo Velázquez Meza","ricardo.velazquez@senado.gob.mx"
"232","04","Campeche",1,"001","CAMPECHE","04001","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"233","04","Campeche",1,"001","CAMPECHE","04001","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"234","04","Campeche",1,"001","CAMPECHE","04001","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"235","04","Campeche",1,"002","CALKINI","04002","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"236","04","Campeche",1,"002","CALKINI","04002","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"237","04","Campeche",1,"002","CALKINI","04002","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"238","04","Campeche",1,"005","HECELCHAKAN","04005","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"239","04","Campeche",1,"005","HECELCHAKAN","04005","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"240","04","Campeche",1,"005","HECELCHAKAN","04005","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"241","04","Campeche",1,"006","HOPELCHEN","04006","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"242","04","Campeche",1,"006","HOPELCHEN","04006","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"243","04","Campeche",1,"006","HOPELCHEN","04006","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"244","04","Campeche",1,"008","TENABO","04008","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"245","04","Campeche",1,"008","TENABO","04008","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"246","04","Campeche",1,"008","TENABO","04008","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"247","04","Campeche",1,"011","CALAKMUL","04011","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"248","04","Campeche",1,"011","CALAKMUL","04011","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"249","04","Campeche",1,"011","CALAKMUL","04011","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"250","04","Campeche",1,"012","DZITBALCHE","04012","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"251","04","Campeche",1,"012","DZITBALCHE","04012","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"252","04","Campeche",1,"012","DZITBALCHE","04012","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"253","04","Campeche",2,"003","CARMEN","04003","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"254","04","Campeche",2,"003","CARMEN","04003","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"255","04","Campeche",2,"003","CARMEN","04003","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"256","04","Campeche",2,"004","CHAMPOTON","04004","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"257","04","Campeche",2,"004","CHAMPOTON","04004","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"258","04","Campeche",2,"004","CHAMPOTON","04004","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"259","04","Campeche",2,"007","PALIZADA","04007","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"260","04","Campeche",2,"007","PALIZADA","04007","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"261","04","Campeche",2,"007","PALIZADA","04007","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"262","04","Campeche",2,"009","ESCARCEGA","04009","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"263","04","Campeche",2,"009","ESCARCEGA","04009","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"264","04","Campeche",2,"009","ESCARCEGA","04009","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"265","04","Campeche",2,"010","CANDELARIA","04010","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"266","04","Campeche",2,"010","CANDELARIA","04010","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"267","04","Campeche",2,"010","CANDELARIA","04010","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"268","04","Campeche",2,"013","SEYBAPLAYA","04013","Rocío Adriana Abreu Artiñano","rocio.abreu@senado.gob.mx"
"269","04","Campeche",2,"013","SEYBAPLAYA","04013","Arturo del Carmen Moo Cahuich","arturo.moo@senado.gob.mx"
"270","04","Campeche",2,"013","SEYBAPLAYA","04013","Cecilia Margarita Sánchez García","cecilia.sanchez@senado.gob.mx"
"271","05","Coahuila",1,"002","ACUÑA","05002","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"272","05","Coahuila",1,"002","ACUÑA","05002","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"273","05","Coahuila",1,"002","ACUÑA","05002","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"274","05","Coahuila",1,"014","JIMENEZ","05014","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"275","05","Coahuila",1,"014","JIMENEZ","05014","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"276","05","Coahuila",1,"014","JIMENEZ","05014","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"277","05","Coahuila",1,"019","MORELOS","05019","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"278","05","Coahuila",1,"019","MORELOS","05019","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"279","05","Coahuila",1,"019","MORELOS","05019","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"280","05","Coahuila",1,"022","NAVA","05022","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"281","05","Coahuila",1,"022","NAVA","05022","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"282","05","Coahuila",1,"022","NAVA","05022","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"283","05","Coahuila",1,"025","PIEDRAS NEGRAS","05025","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"284","05","Coahuila",1,"025","PIEDRAS NEGRAS","05025","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"285","05","Coahuila",1,"025","PIEDRAS NEGRAS","05025","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"286","05","Coahuila",1,"032","SAN JUAN DE SABINAS","05032","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"287","05","Coahuila",1,"032","SAN JUAN DE SABINAS","05032","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"288","05","Coahuila",1,"032","SAN JUAN DE SABINAS","05032","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"289","05","Coahuila",1,"038","ZARAGOZA","05038","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"290","05","Coahuila",1,"038","ZARAGOZA","05038","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"291","05","Coahuila",1,"038","ZARAGOZA","05038","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"292","05","Coahuila",2,"006","CASTAÑOS","05006","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"293","05","Coahuila",2,"006","CASTAÑOS","05006","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"294","05","Coahuila",2,"006","CASTAÑOS","05006","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"295","05","Coahuila",2,"007","CUATROCIENEGAS","05007","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"296","05","Coahuila",2,"007","CUATROCIENEGAS","05007","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"297","05","Coahuila",2,"007","CUATROCIENEGAS","05007","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"298","05","Coahuila",2,"009","FRANCISCO I. MADERO","05009","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"299","05","Coahuila",2,"009","FRANCISCO I. MADERO","05009","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"300","05","Coahuila",2,"009","FRANCISCO I. MADERO","05009","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"301","05","Coahuila",2,"016","LAMADRID","05016","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"302","05","Coahuila",2,"016","LAMADRID","05016","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"303","05","Coahuila",2,"016","LAMADRID","05016","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"304","05","Coahuila",2,"020","MUZQUIZ","05020","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"305","05","Coahuila",2,"020","MUZQUIZ","05020","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"306","05","Coahuila",2,"020","MUZQUIZ","05020","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"307","05","Coahuila",2,"021","NADADORES","05021","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"308","05","Coahuila",2,"021","NADADORES","05021","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"309","05","Coahuila",2,"021","NADADORES","05021","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"310","05","Coahuila",2,"023","OCAMPO","05023","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"311","05","Coahuila",2,"023","OCAMPO","05023","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"312","05","Coahuila",2,"023","OCAMPO","05023","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"313","05","Coahuila",2,"027","RAMOS ARIZPE","05027","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"314","05","Coahuila",2,"027","RAMOS ARIZPE","05027","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"315","05","Coahuila",2,"027","RAMOS ARIZPE","05027","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"316","05","Coahuila",2,"029","SACRAMENTO","05029","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"317","05","Coahuila",2,"029","SACRAMENTO","05029","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"318","05","Coahuila",2,"029","SACRAMENTO","05029","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"319","05","Coahuila",2,"031","SAN BUENAVENTURA","05031","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"320","05","Coahuila",2,"031","SAN BUENAVENTURA","05031","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"321","05","Coahuila",2,"031","SAN BUENAVENTURA","05031","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"322","05","Coahuila",2,"033","SAN PEDRO","05033","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"323","05","Coahuila",2,"033","SAN PEDRO","05033","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"324","05","Coahuila",2,"033","SAN PEDRO","05033","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"325","05","Coahuila",2,"034","SIERRA MOJADA","05034","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"326","05","Coahuila",2,"034","SIERRA MOJADA","05034","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"327","05","Coahuila",2,"034","SIERRA MOJADA","05034","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"328","05","Coahuila",3,"001","ABASOLO","05001","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"329","05","Coahuila",3,"001","ABASOLO","05001","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"330","05","Coahuila",3,"001","ABASOLO","05001","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"331","05","Coahuila",3,"003","ALLENDE","05003","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"332","05","Coahuila",3,"003","ALLENDE","05003","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"333","05","Coahuila",3,"003","ALLENDE","05003","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"334","05","Coahuila",3,"005","CANDELA","05005","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"335","05","Coahuila",3,"005","CANDELA","05005","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"336","05","Coahuila",3,"005","CANDELA","05005","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"337","05","Coahuila",3,"008","ESCOBEDO","05008","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"338","05","Coahuila",3,"008","ESCOBEDO","05008","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"339","05","Coahuila",3,"008","ESCOBEDO","05008","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"340","05","Coahuila",3,"010","FRONTERA","05010","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"341","05","Coahuila",3,"010","FRONTERA","05010","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"342","05","Coahuila",3,"010","FRONTERA","05010","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"343","05","Coahuila",3,"012","GUERRERO","05012","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"344","05","Coahuila",3,"012","GUERRERO","05012","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"345","05","Coahuila",3,"012","GUERRERO","05012","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"346","05","Coahuila",3,"013","HIDALGO","05013","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"347","05","Coahuila",3,"013","HIDALGO","05013","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"348","05","Coahuila",3,"013","HIDALGO","05013","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"349","05","Coahuila",3,"015","JUAREZ","05015","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"350","05","Coahuila",3,"015","JUAREZ","05015","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"351","05","Coahuila",3,"015","JUAREZ","05015","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"352","05","Coahuila",3,"018","MONCLOVA","05018","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"353","05","Coahuila",3,"018","MONCLOVA","05018","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"354","05","Coahuila",3,"018","MONCLOVA","05018","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"355","05","Coahuila",3,"026","PROGRESO","05026","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"356","05","Coahuila",3,"026","PROGRESO","05026","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"357","05","Coahuila",3,"026","PROGRESO","05026","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"358","05","Coahuila",3,"028","SABINAS","05028","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"359","05","Coahuila",3,"028","SABINAS","05028","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"360","05","Coahuila",3,"028","SABINAS","05028","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"361","05","Coahuila",3,"032","SAN JUAN DE SABINAS","05032","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"362","05","Coahuila",3,"032","SAN JUAN DE SABINAS","05032","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"363","05","Coahuila",3,"032","SAN JUAN DE SABINAS","05032","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"364","05","Coahuila",3,"037","VILLA UNION","05037","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"365","05","Coahuila",3,"037","VILLA UNION","05037","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"366","05","Coahuila",3,"037","VILLA UNION","05037","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"367","05","Coahuila",4,"004","ARTEAGA","05004","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"368","05","Coahuila",4,"004","ARTEAGA","05004","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"369","05","Coahuila",4,"004","ARTEAGA","05004","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"370","05","Coahuila",4,"030","SALTILLO","05030","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"371","05","Coahuila",4,"030","SALTILLO","05030","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"372","05","Coahuila",4,"030","SALTILLO","05030","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"373","05","Coahuila",5,"035","TORREON","05035","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"374","05","Coahuila",5,"035","TORREON","05035","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"375","05","Coahuila",5,"035","TORREON","05035","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"376","05","Coahuila",6,"017","MATAMOROS","05017","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"377","05","Coahuila",6,"017","MATAMOROS","05017","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"378","05","Coahuila",6,"017","MATAMOROS","05017","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"379","05","Coahuila",6,"035","TORREON","05035","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"380","05","Coahuila",6,"035","TORREON","05035","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"381","05","Coahuila",6,"035","TORREON","05035","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"382","05","Coahuila",6,"036","VIESCA","05036","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"383","05","Coahuila",6,"036","VIESCA","05036","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"384","05","Coahuila",6,"036","VIESCA","05036","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"385","05","Coahuila",7,"011","GENERAL CEPEDA","05011","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"386","05","Coahuila",7,"011","GENERAL CEPEDA","05011","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"387","05","Coahuila",7,"011","GENERAL CEPEDA","05011","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"388","05","Coahuila",7,"024","PARRAS","05024","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"389","05","Coahuila",7,"024","PARRAS","05024","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"390","05","Coahuila",7,"024","PARRAS","05024","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"391","05","Coahuila",7,"030","SALTILLO","05030","Eva Eugenia Galaz Caletti","eva.galaz@senado.gob.mx"
"392","05","Coahuila",7,"030","SALTILLO","05030","Santana Armando Guadiana Tijerina","aguadiana@senado.gob.mx"
"393","05","Coahuila",7,"030","SALTILLO","05030","Verónica Martínez García","veronica.mtzg@senado.gob.mx"
"394","06","Colima",1,"001","COLIMA","06001","Gabriela Benavides Cobos","gabriela.benavides@senado.gob.mx"
"395","06","Colima",1,"001","COLIMA","06001","Joel Padilla Peña","oficina.joel.padilla.pt@senado.gob.mx"
"396","06","Colima",1,"001","COLIMA","06001","Gricelda Valencia de la Mora","gricelda.valencia@senado.gob.mx"
"397","06","Colima",1,"002","COMALA","06002","Gabriela Benavides Cobos","gabriela.benavides@senado.gob.mx"
"398","06","Colima",1,"002","COMALA","06002","Joel Padilla Peña","oficina.joel.padilla.pt@senado.gob.mx"
"399","06","Colima",1,"002","COMALA","06002","Gricelda Valencia de la Mora","gricelda.valencia@senado.gob.mx"
"400","06","Colima",1,"003","COQUIMATLAN","06003","Gabriela Benavides Cobos","gabriela.benavides@senado.gob.mx"
"401","06","Colima",1,"003","COQUIMATLAN","06003","Joel Padilla Peña","oficina.joel.padilla.pt@senado.gob.mx"
"402","06","Colima",1,"003","COQUIMATLAN","06003","Gricelda Valencia de la Mora","gricelda.valencia@senado.gob.mx"
